2025-09-17T07:41:49Z,AS7263,AS7263,581.49,269.30,77.14,28.10,31.10,0.06,-0.03,1.00,0.18,0.49,0.00
2025-09-17T07:41:52Z,AS7263,AS7263,581.49,269.32,77.14,28.09,31.09,0.06,-0.03,1.00,0.18,0.49,-0.06
2025-09-17T07:41:55Z,AS7263,AS7263,581.49,269.32,77.14,28.08,31.08,0.07,-0.03,1.00,0.00,0.49,0.00
2025-09-17T07:41:58Z,AS7263,AS7263,581.49,269.32,77.14,28.05,31.05,0.06,-0.03,1.00,0.18,0.49,-0.06
2025-09-17T07:42:01Z,AS7263,AS7263,581.49,269.30,77.14,28.04,31.04,0.06,-0.03,1.00,0.12,0.49,0.00
2025-09-17T07:42:04Z,AS7263,AS7263,581.49,269.30,77.14,28.03,31.03,0.07,-0.03,1.00,0.18,0.49,0.06
2025-09-17T07:42:07Z,AS7263,AS7263,581.49,269.32,77.14,28.02,31.02,0.06,-0.03,1.00,0.06,0.55,-0.12
2025-09-17T07:42:10Z,AS7263,AS7263,581.49,269.32,77.14,28.01,31.01,0.06,-0.03,1.00,0.12,0.61,-0.06
2025-09-17T07:42:13Z,AS7263,AS7263,581.49,269.30,77.14,28.00,31.00,0.06,-0.03,1.00,0.24,0.37,0.12
2025-09-17T07:42:16Z,AS7263,AS7263,581.49,269.32,77.14,27.98,30.98,0.06,-0.03,1.00,0.24,0.55,0.00
2025-09-17T07:42:19Z,AS7263,AS7263,581.49,269.30,77.14,27.96,30.96,0.06,-0.03,1.00,0.06,0.37,0.06
2025-09-17T07:42:22Z,AS7263,AS7263,581.49,269.30,77.14,27.96,30.96,0.06,-0.03,1.00,0.06,0.37,0.06
2025-09-17T07:42:26Z,AS7263,AS7263,581.49,269.32,77.14,27.94,30.94,0.06,-0.03,1.00,0.12,0.55,-0.06
2025-09-17T07:42:29Z,AS7263,AS7263,581.49,269.30,77.14,27.92,30.92,0.07,-0.03,1.00,0.12,0.61,0.00
2025-09-17T07:42:32Z,AS7263,AS7263,581.49,269.32,77.14,27.92,30.92,0.07,-0.03,1.00,0.18,0.55,-0.12
2025-09-17T07:42:35Z,AS7263,AS7263,581.49,269.30,77.14,27.91,30.91,0.07,-0.03,1.01,0.12,0.43,0.00
2025-09-17T07:42:37Z,AS7263_AVG,AS7263_AVG,581.49,269.31,77.14,28.28,31.28,0.06,-0.03,1.00,0.10,0.44,0.00
2025-09-17T07:42:42Z,MAX30102,MAX30102,-999,-999,,,,27.89,30.89,0.06,-0.03,1.00,0.00,0.61,0.00
2025-09-17T07:42:48Z,MAX30102,MAX30102,-999,-999,,,,27.88,30.88,0.06,-0.03,1.00,0.12,0.37,0.06
2025-09-17T07:42:55Z,MAX30102,MAX30102,-999,-999,,,,27.87,30.87,0.07,-0.03,1.00,0.18,0.43,-0.12
2025-09-17T07:43:01Z,MAX30102,MAX30102,-999,-999,,,,27.86,30.86,0.07,-0.03,1.00,0.31,0.43,-0.06
2025-09-17T07:43:07Z,MAX30102,MAX30102,250,-999,,,,27.86,30.86,0.07,-0.03,1.00,0.06,0.43,-0.12
2025-09-17T07:43:13Z,MAX30102,MAX30102,115,84,,,,27.87,30.87,0.07,-0.03,1.00,0.12,0.61,0.06
2025-09-17T07:43:20Z,MAX30102,MAX30102,214,-999,,,,27.89,30.89,0.06,-0.03,1.01,0.24,0.43,0.00
2025-09-17T07:43:26Z,MAX30102,MAX30102,107,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.06,0.49,-0.06
2025-09-17T07:43:32Z,MAX30102,MAX30102,166,-999,,,,27.93,30.93,0.07,-0.03,1.00,-0.12,0.37,-0.06
2025-09-17T07:43:39Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.00,0.49,-0.06
2025-09-17T07:43:45Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.12,0.55,-0.06
2025-09-17T07:43:51Z,MAX30102,MAX30102,-999,-999,,,,27.90,30.90,0.06,-0.03,1.00,0.06,0.61,0.06
2025-09-17T07:43:57Z,MAX30102,MAX30102,214,45,,,,27.90,30.90,0.07,-0.03,1.00,0.18,0.49,0.06
2025-09-17T07:44:04Z,MAX30102,MAX30102,187,-999,,,,27.95,30.95,0.07,-0.03,1.00,0.12,0.49,0.00
2025-09-17T07:44:10Z,MAX30102,MAX30102,75,63,,,,27.99,30.99,0.07,-0.03,1.00,0.12,0.43,0.00
2025-09-17T07:44:16Z,MAX30102,MAX30102,125,-999,,,,28.03,31.03,0.06,-0.03,1.00,0.06,0.43,0.06
2025-09-17T07:44:22Z,MAX30102,MAX30102,187,94,,,,28.05,31.05,0.07,-0.03,1.00,0.06,0.49,-0.06
2025-09-17T07:44:29Z,MAX30102,MAX30102,-999,-999,,,,28.09,31.09,0.07,-0.03,1.00,0.06,0.61,-0.18
2025-09-17T07:44:35Z,MAX30102,MAX30102,187,-999,,,,28.14,31.14,0.07,-0.03,1.00,0.00,0.55,0.00
2025-09-17T07:44:41Z,MAX30102,MAX30102,-999,-999,,,,28.17,31.17,0.07,-0.03,1.00,0.18,0.49,0.00
2025-09-17T07:44:42Z,MAX30102_AVG,MAX30102_AVG,,166.09,71.50,,,27.95,30.95,0.07,-0.03,1.00,0.10,0.49,-0.02
2025-09-17T07:44:43Z,AS7263,AS7263,581.49,269.30,77.14,28.18,31.18,0.07,-0.03,1.00,0.06,0.37,0.12
2025-09-17T07:44:46Z,AS7263,AS7263,581.49,269.32,77.14,28.20,31.20,0.07,-0.03,1.00,0.18,0.49,-0.06
2025-09-17T07:44:49Z,AS7263,AS7263,581.49,269.30,77.14,28.20,31.20,0.07,-0.03,1.00,0.12,0.49,0.00
2025-09-17T07:44:52Z,AS7263,AS7263,581.49,269.30,77.14,28.19,31.19,0.07,-0.03,1.00,0.00,0.55,-0.12
2025-09-17T07:44:55Z,AS7263,AS7263,581.49,269.32,77.14,28.18,31.18,0.07,-0.03,1.00,0.12,0.55,-0.12
2025-09-17T07:44:59Z,AS7263,AS7263,581.49,269.30,77.14,28.17,31.17,0.06,-0.03,1.00,0.00,0.49,0.12
2025-09-17T07:45:02Z,AS7263,AS7263,581.49,269.30,77.14,28.17,31.17,0.07,-0.03,1.00,0.06,0.49,0.06
2025-09-17T07:45:05Z,AS7263,AS7263,581.49,269.30,77.14,28.17,31.17,0.06,-0.03,1.00,0.06,0.55,-0.12
2025-09-17T07:45:08Z,AS7263,AS7263,581.49,269.30,77.14,28.16,31.16,0.06,-0.03,1.00,0.06,0.43,0.12
2025-09-17T07:45:11Z,AS7263,AS7263,581.49,269.30,77.14,28.15,31.15,0.06,-0.04,1.00,0.18,0.61,-0.06
2025-09-17T07:45:14Z,AS7263,AS7263,581.49,269.30,77.14,28.14,31.14,0.06,-0.03,1.00,0.00,0.55,0.00
2025-09-17T07:45:17Z,AS7263,AS7263,581.49,269.30,77.14,28.14,31.14,0.06,-0.03,1.00,0.12,0.55,-0.06
2025-09-17T07:45:20Z,AS7263,AS7263,581.49,269.30,77.14,28.14,31.14,0.06,-0.03,1.01,0.18,0.49,0.12
2025-09-17T07:45:23Z,AS7263,AS7263,581.49,269.32,77.14,28.12,31.12,0.06,-0.03,1.00,-0.06,0.61,-0.06
2025-09-17T07:45:26Z,AS7263,AS7263,581.49,269.30,77.14,28.12,31.12,0.06,-0.03,1.00,0.00,0.55,0.00
2025-09-17T07:45:29Z,AS7263,AS7263,581.49,269.30,77.14,28.10,31.10,0.06,-0.03,1.00,0.06,0.49,-0.06
2025-09-17T07:45:32Z,AS7263,AS7263,581.49,269.30,77.14,28.10,31.10,0.07,-0.03,1.00,0.06,0.43,0.18
2025-09-17T07:45:35Z,AS7263,AS7263,581.49,269.30,77.14,28.09,31.09,0.07,-0.03,1.00,0.18,0.61,0.12
2025-09-17T07:45:38Z,AS7263,AS7263,581.49,269.30,77.14,28.09,31.09,0.07,-0.03,1.00,0.06,0.55,0.00
2025-09-17T07:45:41Z,AS7263,AS7263,581.49,269.30,77.14,28.08,31.08,0.07,-0.03,1.00,0.12,0.61,0.06
2025-09-17T07:45:44Z,AS7263,AS7263,581.49,269.30,77.14,28.08,31.08,0.06,-0.03,1.01,0.18,0.49,0.18
2025-09-17T07:45:48Z,AS7263,AS7263,581.49,269.30,77.14,28.07,31.07,0.07,-0.03,1.00,0.00,0.61,0.00
2025-09-17T07:45:51Z,AS7263,AS7263,581.49,269.30,77.14,28.07,31.07,0.07,-0.03,1.00,0.12,0.49,0.06
2025-09-17T07:45:54Z,AS7263,AS7263,581.49,269.30,77.14,28.05,31.05,0.07,-0.03,1.00,-0.06,0.55,-0.18
2025-09-17T07:45:57Z,AS7263,AS7263,581.49,269.30,77.14,28.06,31.06,0.06,-0.03,1.00,0.00,0.67,-0.12
2025-09-17T07:46:00Z,AS7263,AS7263,581.49,269.30,77.14,28.03,31.03,0.07,-0.03,1.00,0.00,0.61,0.00
2025-09-17T07:46:03Z,AS7263,AS7263,581.49,269.30,77.14,28.03,31.03,0.07,-0.03,1.00,0.18,0.49,0.00
2025-09-17T07:46:06Z,AS7263,AS7263,581.49,269.30,77.14,28.02,31.02,0.07,-0.03,1.00,-0.06,0.43,0.00
2025-09-17T07:46:09Z,AS7263,AS7263,581.49,269.30,77.14,28.02,31.02,0.07,-0.03,1.00,0.06,0.49,0.00
2025-09-17T07:46:12Z,AS7263,AS7263,581.49,269.30,77.14,28.02,31.02,0.07,-0.03,1.00,0.12,0.43,0.06
2025-09-17T07:46:15Z,AS7263,AS7263,581.49,269.32,77.14,28.01,31.01,0.07,-0.03,1.00,0.12,0.49,0.06
2025-09-17T07:46:18Z,AS7263,AS7263,581.49,269.30,77.14,28.01,31.01,0.07,-0.03,1.00,0.06,0.55,-0.06
2025-09-17T07:46:21Z,AS7263,AS7263,581.49,269.30,77.14,28.01,31.01,0.08,-0.03,1.00,0.06,0.61,0.06
2025-09-17T07:46:24Z,AS7263,AS7263,581.49,269.30,77.14,28.00,31.00,0.07,-0.03,1.00,0.06,0.49,0.06
2025-09-17T07:46:27Z,AS7263,AS7263,581.49,269.30,77.14,27.99,30.99,0.07,-0.03,1.00,0.06,0.37,-0.06
2025-09-17T07:46:30Z,AS7263,AS7263,581.49,269.30,77.14,27.99,30.99,0.07,-0.03,1.00,0.18,0.55,-0.06
2025-09-17T07:46:33Z,AS7263,AS7263,581.49,269.30,77.14,27.98,30.98,0.07,-0.03,1.00,0.12,0.49,-0.12
2025-09-17T07:46:36Z,AS7263,AS7263,581.49,269.32,77.14,27.97,30.97,0.07,-0.03,1.00,0.06,0.49,0.00
2025-09-17T07:46:40Z,AS7263,AS7263,581.49,269.30,77.14,27.98,30.98,0.07,-0.03,1.00,-0.06,0.55,0.06
2025-09-17T07:46:43Z,AS7263,AS7263,581.49,269.30,77.14,27.97,30.97,0.07,-0.03,1.00,0.12,0.37,-0.06
2025-09-17T07:46:45Z,AS7263_AVG,AS7263_AVG,581.49,269.30,77.14,28.08,31.08,0.07,-0.03,1.00,0.07,0.52,0.00
2025-09-17T07:46:50Z,MAX30102,MAX30102,-999,-999,,,,27.96,30.96,0.07,-0.03,1.00,0.12,0.61,0.00
2025-09-17T07:46:56Z,MAX30102,MAX30102,-999,-999,,,,27.94,30.94,0.07,-0.03,1.00,0.06,0.55,-0.06
2025-09-17T07:47:02Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.06,0.61,-0.18
2025-09-17T07:47:09Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.06,-0.03,1.00,0.06,0.55,0.06
2025-09-17T07:47:15Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.06,-0.03,1.00,0.00,0.55,-0.06
2025-09-17T07:47:21Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,-0.06,0.43,-0.24
2025-09-17T07:47:27Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.00,0.43,-0.06
2025-09-17T07:47:34Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.00,0.55,-0.06
2025-09-17T07:47:40Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.04,1.00,0.06,0.55,0.18
2025-09-17T07:47:46Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.06,-0.03,1.00,-0.18,0.55,-0.06
2025-09-17T07:47:52Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.06,-0.03,1.00,0.12,0.61,0.06
2025-09-17T07:47:59Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.06,-0.03,1.00,0.12,0.55,0.00
2025-09-17T07:48:05Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.06,-0.03,1.01,0.18,0.31,0.00
2025-09-17T07:48:11Z,MAX30102,MAX30102,-999,-999,,,,27.93,30.93,0.06,-0.03,1.01,0.12,0.61,0.00
2025-09-17T07:48:17Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.06,-0.04,1.00,0.06,0.49,-0.12
2025-09-17T07:48:24Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.18,0.49,0.00
2025-09-17T07:48:30Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.12,0.37,-0.12
2025-09-17T07:48:36Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.06,0.49,0.00
2025-09-17T07:48:43Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.06,0.55,-0.18
2025-09-17T07:48:49Z,MAX30102,MAX30102,-999,-999,,,,27.92,30.92,0.07,-0.03,1.00,0.06,0.67,-0.12
2025-09-17T07:48:50Z,MAX30102_AVG,MAX30102_AVG,,0.00,0.00,,,27.92,30.92,0.07,-0.03,1.00,0.06,0.52,-0.05
2025-09-17T07:48:51Z,AS7263,AS7263,581.49,269.30,77.14,27.92,30.92,0.06,-0.03,1.00,0.00,0.49,0.06
2025-09-17T07:48:54Z,AS7263,AS7263,581.49,269.30,77.14,27.92,30.92,0.07,-0.03,1.00,0.12,0.55,0.00
2025-09-17T07:48:57Z,AS7263,AS7263,581.49,269.30,77.14,27.92,30.92,0.07,-0.03,1.00,0.06,0.37,-0.06
2025-09-17T07:49:00Z,AS7263,AS7263,581.49,269.30,77.14,27.92,30.92,0.07,-0.03,1.00,0.06,0.73,-0.06
2025-09-17T07:49:03Z,AS7263,AS7263,581.49,269.30,77.14,27.92,30.92,0.07,-0.02,1.00,0.12,0.55,0.00
2025-09-17T07:49:06Z,AS7263,AS7263,581.49,269.30,77.14,27.91,30.91,0.07,-0.03,1.00,0.06,0.55,-0.12
2025-09-17T07:49:09Z,AS7263,AS7263,581.49,269.30,77.14,27.91,30.91,0.07,-0.03,1.00,0.18,0.55,-0.06
2025-09-17T07:49:12Z,AS7263,AS7263,581.49,269.30,77.14,27.91,30.91,0.07,-0.03,1.00,0.24,0.49,0.06
2025-09-17T07:49:15Z,AS7263,AS7263,581.49,269.30,77.14,27.91,30.91,0.07,-0.03,1.00,0.12,0.43,0.00
2025-09-17T07:49:18Z,AS7263,AS7263,581.49,269.30,77.14,27.91,30.91,0.07,-0.03,1.00,0.12,0.43,0.06
2025-09-17T07:49:22Z,AS7263,AS7263,581.49,269.30,77.14,27.91,30.91,0.06,-0.03,1.00,0.12,0.31,0.00
2025-09-17T07:49:25Z,AS7263,AS7263,581.49,269.30,77.14,27.91,30.91,0.06,-0.03,1.00,-0.06,0.49,0.00
2025-09-17T07:49:28Z,AS7263,AS7263,581.49,269.30,77.14,27.90,30.90,0.06,-0.03,1.01,0.06,0.49,0.24
2025-09-17T07:49:31Z,AS7263,AS7263,581.49,269.30,77.14,27.90,30.90,0.07,-0.03,1.00,0.12,0.49,0.06
2025-09-17T07:49:34Z,AS7263,AS7263,581.49,269.30,77.14,27.90,30.90,0.06,-0.03,1.00,0.00,0.49,-0.06
2025-09-17T07:49:37Z,AS7263,AS7263,581.49,269.30,77.14,27.89,30.89,0.07,-0.03,1.00,0.06,0.37,0.00
2025-09-17T07:49:40Z,AS7263,AS7263,581.49,269.30,77.14,27.89,30.89,0.07,-0.03,1.00,0.18,0.61,-0.06
2025-09-17T07:49:43Z,AS7263,AS7263,581.49,269.30,77.14,27.88,30.88,0.07,-0.03,1.00,0.06,0.49,0.12
2025-09-17T07:49:46Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.18,0.55,0.06
2025-09-17T07:49:49Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.00,0.43,0.00
2025-09-17T07:49:52Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.88,0.08,-0.03,1.00,-0.12,0.85,-0.49
2025-09-17T07:49:55Z,AS7263,AS7263,581.49,269.30,77.14,27.88,30.88,0.07,-0.03,1.00,0.06,0.55,-0.06
2025-09-17T07:49:58Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.18,0.55,-0.12
2025-09-17T07:50:01Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.12,0.49,0.00
2025-09-17T07:50:04Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.00,0.49,-0.06
2025-09-17T07:50:07Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.00,0.49,-0.12
2025-09-17T07:50:10Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.05,-0.04,1.01,0.06,0.43,0.12
2025-09-17T07:50:14Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.06,0.49,-0.12
2025-09-17T07:50:17Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.01,0.00,0.43,0.00
2025-09-17T07:50:20Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.24,0.49,0.00
2025-09-17T07:50:23Z,AS7263,AS7263,581.49,269.30,77.14,27.88,30.88,0.07,-0.03,1.00,0.00,0.61,0.00
2025-09-17T07:50:26Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.06,-0.03,1.00,0.18,0.55,-0.18
2025-09-17T07:50:29Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.18,0.55,0.06
2025-09-17T07:50:32Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.12,0.67,0.06
2025-09-17T07:50:35Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.06,-0.03,1.00,-0.06,0.49,-0.06
2025-09-17T07:50:38Z,AS7263,AS7263,581.49,269.30,77.14,27.88,30.88,0.07,-0.03,1.00,0.12,0.61,-0.12
2025-09-17T07:50:41Z,AS7263,AS7263,581.49,269.30,77.14,27.88,30.88,0.06,-0.03,1.00,0.18,0.61,0.12
2025-09-17T07:50:44Z,AS7263,AS7263,581.49,269.30,77.14,27.88,30.88,0.07,-0.03,1.00,0.18,0.61,0.18
2025-09-17T07:50:47Z,AS7263,AS7263,581.49,269.30,77.14,27.88,30.88,0.07,-0.03,1.01,0.18,0.49,-0.12
2025-09-17T07:50:50Z,AS7263,AS7263,581.49,269.30,77.14,27.88,30.88,0.06,-0.03,1.00,-0.06,0.43,-0.06
2025-09-17T07:50:52Z,AS7263_AVG,AS7263_AVG,581.49,269.30,77.14,27.89,30.89,0.07,-0.03,1.00,0.09,0.52,-0.02
2025-09-17T07:50:58Z,MAX30102,MAX30102,-999,-999,,,,27.87,30.87,0.06,-0.03,1.00,0.06,0.43,-0.06
2025-09-17T07:51:04Z,MAX30102,MAX30102,-999,-999,,,,27.87,30.87,0.06,-0.03,1.01,0.06,0.61,0.00
2025-09-17T07:51:10Z,MAX30102,MAX30102,-999,-999,,,,27.87,30.87,0.08,0.00,1.00,0.18,0.49,0.00
2025-09-17T07:51:16Z,MAX30102,MAX30102,-999,-999,,,,27.87,30.87,0.06,-0.03,1.00,-0.12,0.49,0.00
2025-09-17T07:51:23Z,MAX30102,MAX30102,-999,-999,,,,27.86,30.86,0.07,-0.03,1.00,0.00,0.49,-0.18
2025-09-17T07:51:29Z,MAX30102,MAX30102,-999,-999,,,,27.86,30.86,0.06,-0.03,1.01,0.00,0.37,-0.06
2025-09-17T07:51:35Z,MAX30102,MAX30102,-999,-999,,,,27.86,30.86,0.06,-0.03,1.00,0.00,0.49,0.00
2025-09-17T07:51:41Z,MAX30102,MAX30102,-999,-999,,,,27.85,30.85,0.06,-0.03,1.00,0.06,0.55,0.12
2025-09-17T07:51:48Z,MAX30102,MAX30102,-999,-999,,,,27.84,30.84,0.07,-0.03,1.00,0.18,0.43,0.06
2025-09-17T07:51:54Z,MAX30102,MAX30102,-999,-999,,,,27.85,30.85,0.07,-0.03,1.00,0.12,0.61,-0.06
2025-09-17T07:52:00Z,MAX30102,MAX30102,-999,-999,,,,27.84,30.84,0.07,-0.03,1.00,0.06,0.49,0.06
2025-09-17T07:52:06Z,MAX30102,MAX30102,-999,-999,,,,27.85,30.85,0.06,-0.04,1.00,0.06,0.43,0.18
2025-09-17T07:52:13Z,MAX30102,MAX30102,-999,-999,,,,27.85,30.85,0.07,-0.03,1.00,0.06,0.49,0.00
2025-09-17T07:52:19Z,MAX30102,MAX30102,-999,-999,,,,27.85,30.85,0.06,-0.03,1.00,-0.06,0.37,0.06
2025-09-17T07:52:25Z,MAX30102,MAX30102,-999,-999,,,,27.85,30.85,0.07,-0.03,1.00,0.18,0.49,0.00
2025-09-17T07:52:31Z,MAX30102,MAX30102,-999,-999,,,,27.86,30.86,0.07,-0.03,1.00,0.06,0.55,0.00
2025-09-17T07:52:38Z,MAX30102,MAX30102,-999,-999,,,,27.86,30.86,0.07,-0.03,1.01,0.06,0.61,-0.06
2025-09-17T07:52:44Z,MAX30102,MAX30102,-999,-999,,,,27.86,30.86,0.07,-0.03,1.00,-0.06,0.61,-0.06
2025-09-17T07:52:50Z,MAX30102,MAX30102,-999,-999,,,,27.86,30.86,0.07,-0.03,1.00,0.18,0.43,0.00
2025-09-17T07:52:56Z,MAX30102,MAX30102,-999,-999,,,,27.87,30.87,0.07,-0.03,1.00,0.06,0.49,0.06
2025-09-17T07:52:58Z,MAX30102_AVG,MAX30102_AVG,,0.00,0.00,,,27.86,30.86,0.07,-0.03,1.00,0.06,0.49,0.00
2025-09-17T07:52:59Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.06,0.61,-0.12
2025-09-17T07:53:02Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.12,0.49,0.06
2025-09-17T07:53:05Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.06,-0.03,1.00,0.00,0.49,-0.06
2025-09-17T07:53:08Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.06,-0.03,1.00,0.12,0.49,0.00
2025-09-17T07:53:11Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.88,0.06,-0.04,1.00,0.06,0.49,0.00
2025-09-17T07:53:14Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.24,0.49,0.00
2025-09-17T07:53:17Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.12,0.37,0.00
2025-09-17T07:53:20Z,AS7263,AS7263,581.49,269.30,77.14,27.87,30.87,0.07,-0.03,1.00,0.12,0.49,-0.06
2025-09-17T07:53:23Z,AS7263,AS7263,581.49,269.30,77.14,27.86,30.86,0.07,-0.03,1.00,0.18,0.49,-0.06
2025-09-17T07:53:26Z,AS7263,AS7263,581.49,269.30,77.14,27.85,30.85,0.07,-0.03,1.00,0.12,0.43,0.00
2025-09-17T07:53:29Z,AS7263,AS7263,581.49,269.30,77.14,27.86,30.86,0.06,-0.04,1.00,0.06,0.49,0.00
2025-09-17T07:53:32Z,AS7263,AS7263,581.49,269.30,77.14,27.86,30.86,0.07,-0.04,1.00,0.24,0.49,0.00
2025-09-17T07:53:35Z,AS7263,AS7263,581.49,269.30,77.14,27.85,30.85,0.06,-0.03,1.00,0.18,0.43,0.06
